portName;portCode;cityName;domestic;countryName;countryCode;depPortCode
Kişinev;RMO;Kishinev;False;Moldova;MD;EDI
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;EDI
Kazan;KZN;Kazan;False;Rusya;RU;EDI
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;EDI
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;EDI
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;EDI
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;EDI
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;EDI
Adana;ADA;Adana;True;Türkiye;TR;EDI
Adıyaman;ADF;Adıyaman;True;Türkiye;TR;EDI
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;EDI
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;EDI
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;EDI
Antalya;AYT;Antalya;True;Türkiye;TR;EDI
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;EDI
Bingöl;BGG;Bingöl;True;Türkiye;TR;EDI
Dalaman;DLM;Dalaman;True;Türkiye;TR;EDI
Denizli;DNZ;Denizli;True;Türkiye;TR;EDI
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;EDI
Elazığ;EZS;Elazığ;True;Türkiye;TR;EDI
Erzincan;ERC;Erzincan;True;Türkiye;TR;EDI
Erzurum;ERZ;Erzurum;True;Türkiye;TR;EDI
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;EDI
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;EDI
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;EDI
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;EDI
Kars;KSY;Kars;True;Türkiye;TR;EDI
Kayseri;ASR;Kayseri;True;Türkiye;TR;EDI
Konya;KYA;Konya;True;Türkiye;TR;EDI
Malatya;MLX;Malatya;True;Türkiye;TR;EDI
Mardin;MQM;Mardin;True;Türkiye;TR;EDI
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;EDI
Muş;MSR;Muş;True;Türkiye;TR;EDI
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;EDI
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;EDI
Samsun;SZF;Samsun;True;Türkiye;TR;EDI
Sivas;VAS;Sivas;True;Türkiye;TR;EDI
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;EDI
Trabzon;TZX;Trabzon;True;Türkiye;TR;EDI
Van;VAN;Van;True;Türkiye;TR;EDI
Maskat;MCT;Maskat;False;Umman;OM;EDI
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;EDI
Atina;ATH;Atina;False;Yunanistan;GR;EDI
Paderborn/Lippstadt;PAD;Paderborn Lippstadt;False;Almanya;DE;STN
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;STN
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;STN
Gence;GNJ;Ganja;False;Azerbaycan;AZ;STN
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;STN
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;STN
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;STN
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;STN
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;STN
Sofya;SOF;Sofya;False;Bulgaristan;BG;STN
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;STN
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;STN
Batum;BUS;Batum;False;Gürcistan;GE;STN
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;STN
Tiflis;TBS;Tiflis;False;Gürcistan;GE;STN
Bağdat;BGW;Bağdat;False;Irak;IQ;STN
Basra;BSR;Basra;False;Irak;IQ;STN
Erbil;EBL;Erbil;False;Irak;IQ;STN
Meşhed;MHD;Mashad;False;İran;IR;STN
Tabriz;TBZ;Tebriz;False;İran;IR;STN
Tahran - IKA;IKA;Tahran;False;İran;IR;STN
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;STN
Doha - DOH;DOH;Doha;False;Katar;QA;STN
Aktau;SCO;Aktau;False;Kazakistan;KZ;STN
Almati;ALA;Almati;False;Kazakistan;KZ;STN
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;STN
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;STN
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;STN
Oş;OSS;Oş;False;Kırgızistan;KG;STN
Priştine;PRN;Priştine;False;Kosova;XK;STN
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;STN
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;STN
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;STN
Beyrut;BEY;Beyrut;False;Lübnan;LB;STN
Hurgada;HRG;Hurghada;False;Mısır;EG;STN
İskenderiye;HBE;İskenderiye;False;Mısır;EG;STN
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;STN
Kahire-SPX;SPX;Kahire;False;Mısır;EG;STN
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;STN
Kişinev;RMO;Kishinev;False;Moldova;MD;STN
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;STN
Varşova;WAW;Varşova;False;Polonya;PL;STN
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;STN
Kazan;KZN;Kazan;False;Rusya;RU;STN
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;STN
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;STN
Belgrad;BEG;Belgrad;False;Sırbistan;RS;STN
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;STN
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;STN
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;STN
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;STN
Adana;ADA;Adana;True;Türkiye;TR;STN
Adıyaman;ADF;Adıyaman;True;Türkiye;TR;STN
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;STN
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;STN
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;STN
Antalya;AYT;Antalya;True;Türkiye;TR;STN
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;STN
Batman;BAL;Batman;True;Türkiye;TR;STN
Bingöl;BGG;Bingöl;True;Türkiye;TR;STN
Dalaman;DLM;Dalaman;True;Türkiye;TR;STN
Denizli;DNZ;Denizli;True;Türkiye;TR;STN
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;STN
Elazığ;EZS;Elazığ;True;Türkiye;TR;STN
Erzincan;ERC;Erzincan;True;Türkiye;TR;STN
Erzurum;ERZ;Erzurum;True;Türkiye;TR;STN
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;STN
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;STN
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;STN
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;STN
Kars;KSY;Kars;True;Türkiye;TR;STN
Kayseri;ASR;Kayseri;True;Türkiye;TR;STN
Konya;KYA;Konya;True;Türkiye;TR;STN
Malatya;MLX;Malatya;True;Türkiye;TR;STN
Mardin;MQM;Mardin;True;Türkiye;TR;STN
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;STN
Muş;MSR;Muş;True;Türkiye;TR;STN
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;STN
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;STN
Samsun;SZF;Samsun;True;Türkiye;TR;STN
Sivas;VAS;Sivas;True;Türkiye;TR;STN
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;STN
Trabzon;TZX;Trabzon;True;Türkiye;TR;STN
Van;VAN;Van;True;Türkiye;TR;STN
Maskat;MCT;Maskat;False;Umman;OM;STN
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;STN
Atina;ATH;Atina;False;Yunanistan;GR;STN
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;MAN
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;MAN
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;MAN
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;MAN
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;MAN
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;MAN
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;MAN
Sofya;SOF;Sofya;False;Bulgaristan;BG;MAN
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;MAN
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;MAN
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;MAN
Tiflis;TBS;Tiflis;False;Gürcistan;GE;MAN
Bağdat;BGW;Bağdat;False;Irak;IQ;MAN
Basra;BSR;Basra;False;Irak;IQ;MAN
Erbil;EBL;Erbil;False;Irak;IQ;MAN
Meşhed;MHD;Mashad;False;İran;IR;MAN
Tabriz;TBZ;Tebriz;False;İran;IR;MAN
Tahran - IKA;IKA;Tahran;False;İran;IR;MAN
Doha - DOH;DOH;Doha;False;Katar;QA;MAN
Aktau;SCO;Aktau;False;Kazakistan;KZ;MAN
Almati;ALA;Almati;False;Kazakistan;KZ;MAN
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;MAN
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;MAN
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;MAN
Oş;OSS;Oş;False;Kırgızistan;KG;MAN
Priştine;PRN;Priştine;False;Kosova;XK;MAN
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;MAN
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;MAN
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;MAN
Beyrut;BEY;Beyrut;False;Lübnan;LB;MAN
Hurgada;HRG;Hurghada;False;Mısır;EG;MAN
İskenderiye;HBE;İskenderiye;False;Mısır;EG;MAN
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;MAN
Kahire-SPX;SPX;Kahire;False;Mısır;EG;MAN
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;MAN
Kişinev;RMO;Kishinev;False;Moldova;MD;MAN
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;MAN
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;MAN
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;MAN
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;MAN
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;MAN
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;MAN
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;MAN
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;MAN
Adana;ADA;Adana;True;Türkiye;TR;MAN
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;MAN
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;MAN
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;MAN
Antalya;AYT;Antalya;True;Türkiye;TR;MAN
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;MAN
Batman;BAL;Batman;True;Türkiye;TR;MAN
Bingöl;BGG;Bingöl;True;Türkiye;TR;MAN
Dalaman;DLM;Dalaman;True;Türkiye;TR;MAN
Denizli;DNZ;Denizli;True;Türkiye;TR;MAN
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;MAN
Elazığ;EZS;Elazığ;True;Türkiye;TR;MAN
Erzincan;ERC;Erzincan;True;Türkiye;TR;MAN
Erzurum;ERZ;Erzurum;True;Türkiye;TR;MAN
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;MAN
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;MAN
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;MAN
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;MAN
Kars;KSY;Kars;True;Türkiye;TR;MAN
Kayseri;ASR;Kayseri;True;Türkiye;TR;MAN
Konya;KYA;Konya;True;Türkiye;TR;MAN
Malatya;MLX;Malatya;True;Türkiye;TR;MAN
Mardin;MQM;Mardin;True;Türkiye;TR;MAN
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;MAN
Muş;MSR;Muş;True;Türkiye;TR;MAN
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;MAN
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;MAN
Sivas;VAS;Sivas;True;Türkiye;TR;MAN
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;MAN
Trabzon;TZX;Trabzon;True;Türkiye;TR;MAN
Van;VAN;Van;True;Türkiye;TR;MAN
Maskat;MCT;Maskat;False;Umman;OM;MAN
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;MAN
Atina;ATH;Atina;False;Yunanistan;GR;MAN
Berlin-Brandenburg;BER;Berlin - Brandenburg;False;Almanya;DE;MHD
Dortmund;DTM;Dortmund;False;Almanya;DE;MHD
Düsseldorf;DUS;Düsseldorf;False;Almanya;DE;MHD
Frankfurt - Main;FRA;Frankfurt Main;False;Almanya;DE;MHD
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;MHD
Hannover;HAJ;Hannover;False;Almanya;DE;MHD
Köln;CGN;Köln - Bonn;False;Almanya;DE;MHD
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;MHD
Nürnberg;NUE;Nuremberg;False;Almanya;DE;MHD
Stuttgart;STR;Stuttgart;False;Almanya;DE;MHD
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;MHD
Viyana;VIE;Viyana;False;Avusturya;AT;MHD
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;MHD
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;MHD
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;MHD
Sofya;SOF;Sofya;False;Bulgaristan;BG;MHD
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;MHD
Kopenhag;CPH;Kopenhag;False;Danimarka;DK;MHD
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;MHD
Helsinki;HEL;Helsinki - Vantaa;False;Finlandiya;FI;MHD
Lyon-Saint Exupery;LYS;Lyon;False;Fransa;FR;MHD
Marsilya;MRS;Marsilya;False;Fransa;FR;MHD
Paris-Orly;ORY;Paris - Orly;False;Fransa;FR;MHD
Batum;BUS;Batum;False;Gürcistan;GE;MHD
Tiflis;TBS;Tiflis;False;Gürcistan;GE;MHD
Zagreb;ZAG;Zagreb;False;Hırvatistan;HR;MHD
Amsterdam;AMS;Amsterdam Schiphol;False;Hollanda;NL;MHD
Eindhoven;EIN;Eindhoven;False;Hollanda;NL;MHD
Rotterdam;RTM;Rotterdam The Hague;False;Hollanda;NL;MHD
Birmingham;BHX;Birmingham;False;İngiltere;GB;MHD
Edinburgh;EDI;Edinburgh;False;İngiltere;GB;MHD
Londra-Stansted;STN;Londra - Stansted;False;İngiltere;GB;MHD
Manchester;MAN;Manchester;False;İngiltere;GB;MHD
Barselona;BCN;Barselona;False;İspanya;ES;MHD
Madrid - Barajas;MAD;Madrid - Barajas;False;İspanya;ES;MHD
Stockholm - Arlanda;ARN;Stockholm Arlanda;False;İsveç;SE;MHD
Basel - Mulhouse;BSL;Basel;False;İsviçre;CH;MHD
Cenevre;GVA;Cenevre;False;İsviçre;CH;MHD
Zürih;ZRH;Zürih - Kloten;False;İsviçre;CH;MHD
Bologna;BLQ;Bologna Guglielmo Marconi;False;İtalya;IT;MHD
Milan-Bergamo;BGY;Milano - Bergamo;False;İtalya;IT;MHD
Roma-Fiumicino;FCO;Roma - Fiumicino;False;İtalya;IT;MHD
Venedik;VCE;Venedik Marco Polo;False;İtalya;IT;MHD
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;MHD
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;MHD
Priştine;PRN;Priştine;False;Kosova;XK;MHD
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;MHD
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;MHD
Budapeşte;BUD;Budapeşte;False;Macaristan;HU;MHD
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;MHD
Oslo;OSL;Oslo;False;Norveç;NO;MHD
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;MHD
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;MHD
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;MHD
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;MHD
Belgrad;BEG;Belgrad;False;Sırbistan;RS;MHD
Bratislava;BTS;Bratislava;False;Slovakya;SK;MHD
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;MHD
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;MHD
Adana;ADA;Adana;True;Türkiye;TR;MHD
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;MHD
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;MHD
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;MHD
Antalya;AYT;Antalya;True;Türkiye;TR;MHD
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;MHD
Batman;BAL;Batman;True;Türkiye;TR;MHD
Dalaman;DLM;Dalaman;True;Türkiye;TR;MHD
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;MHD
Elazığ;EZS;Elazığ;True;Türkiye;TR;MHD
Erzincan;ERC;Erzincan;True;Türkiye;TR;MHD
Erzurum;ERZ;Erzurum;True;Türkiye;TR;MHD
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;MHD
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;MHD
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;MHD
Kars;KSY;Kars;True;Türkiye;TR;MHD
Kayseri;ASR;Kayseri;True;Türkiye;TR;MHD
Konya;KYA;Konya;True;Türkiye;TR;MHD
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;MHD
Muş;MSR;Muş;True;Türkiye;TR;MHD
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;MHD
Samsun;SZF;Samsun;True;Türkiye;TR;MHD
Sivas;VAS;Sivas;True;Türkiye;TR;MHD
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;MHD
Trabzon;TZX;Trabzon;True;Türkiye;TR;MHD
Van;VAN;Van;True;Türkiye;TR;MHD
Atina;ATH;Atina;False;Yunanistan;GR;MHD
Berlin-Brandenburg;BER;Berlin - Brandenburg;False;Almanya;DE;TBZ
Dortmund;DTM;Dortmund;False;Almanya;DE;TBZ
Düsseldorf;DUS;Düsseldorf;False;Almanya;DE;TBZ
Frankfurt - Main;FRA;Frankfurt Main;False;Almanya;DE;TBZ
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;TBZ
Hannover;HAJ;Hannover;False;Almanya;DE;TBZ
Köln;CGN;Köln - Bonn;False;Almanya;DE;TBZ
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;TBZ
Nürnberg;NUE;Nuremberg;False;Almanya;DE;TBZ
Stuttgart;STR;Stuttgart;False;Almanya;DE;TBZ
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;TBZ
Viyana;VIE;Viyana;False;Avusturya;AT;TBZ
Gence;GNJ;Ganja;False;Azerbaycan;AZ;TBZ
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;TBZ
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;TBZ
Sofya;SOF;Sofya;False;Bulgaristan;BG;TBZ
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;TBZ
Kopenhag;CPH;Kopenhag;False;Danimarka;DK;TBZ
Helsinki;HEL;Helsinki - Vantaa;False;Finlandiya;FI;TBZ
Lyon-Saint Exupery;LYS;Lyon;False;Fransa;FR;TBZ
Marsilya;MRS;Marsilya;False;Fransa;FR;TBZ
Paris-Orly;ORY;Paris - Orly;False;Fransa;FR;TBZ
Batum;BUS;Batum;False;Gürcistan;GE;TBZ
Tiflis;TBS;Tiflis;False;Gürcistan;GE;TBZ
Zagreb;ZAG;Zagreb;False;Hırvatistan;HR;TBZ
Amsterdam;AMS;Amsterdam Schiphol;False;Hollanda;NL;TBZ
Eindhoven;EIN;Eindhoven;False;Hollanda;NL;TBZ
Rotterdam;RTM;Rotterdam The Hague;False;Hollanda;NL;TBZ
Birmingham;BHX;Birmingham;False;İngiltere;GB;TBZ
Edinburgh;EDI;Edinburgh;False;İngiltere;GB;TBZ
Londra-Stansted;STN;Londra - Stansted;False;İngiltere;GB;TBZ
Manchester;MAN;Manchester;False;İngiltere;GB;TBZ
Barselona;BCN;Barselona;False;İspanya;ES;TBZ
Madrid - Barajas;MAD;Madrid - Barajas;False;İspanya;ES;TBZ
Stockholm - Arlanda;ARN;Stockholm Arlanda;False;İsveç;SE;TBZ
Basel - Mulhouse;BSL;Basel;False;İsviçre;CH;TBZ
Cenevre;GVA;Cenevre;False;İsviçre;CH;TBZ
Zürih;ZRH;Zürih - Kloten;False;İsviçre;CH;TBZ
Bologna;BLQ;Bologna Guglielmo Marconi;False;İtalya;IT;TBZ
Milan-Bergamo;BGY;Milano - Bergamo;False;İtalya;IT;TBZ
Roma-Fiumicino;FCO;Roma - Fiumicino;False;İtalya;IT;TBZ
Venedik;VCE;Venedik Marco Polo;False;İtalya;IT;TBZ
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;TBZ
Priştine;PRN;Priştine;False;Kosova;XK;TBZ
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;TBZ
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;TBZ
Budapeşte;BUD;Budapeşte;False;Macaristan;HU;TBZ
Hurgada;HRG;Hurghada;False;Mısır;EG;TBZ
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;TBZ
Oslo;OSL;Oslo;False;Norveç;NO;TBZ
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;TBZ
Kazan;KZN;Kazan;False;Rusya;RU;TBZ
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;TBZ
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;TBZ
Belgrad;BEG;Belgrad;False;Sırbistan;RS;TBZ
Bratislava;BTS;Bratislava;False;Slovakya;SK;TBZ
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;TBZ
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;TBZ
Adana;ADA;Adana;True;Türkiye;TR;TBZ
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;TBZ
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;TBZ
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;TBZ
Antalya;AYT;Antalya;True;Türkiye;TR;TBZ
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;TBZ
Batman;BAL;Batman;True;Türkiye;TR;TBZ
Bingöl;BGG;Bingöl;True;Türkiye;TR;TBZ
Dalaman;DLM;Dalaman;True;Türkiye;TR;TBZ
Denizli;DNZ;Denizli;True;Türkiye;TR;TBZ
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;TBZ
Elazığ;EZS;Elazığ;True;Türkiye;TR;TBZ
Erzincan;ERC;Erzincan;True;Türkiye;TR;TBZ
Erzurum;ERZ;Erzurum;True;Türkiye;TR;TBZ
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;TBZ
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;TBZ
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;TBZ
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;TBZ
Kars;KSY;Kars;True;Türkiye;TR;TBZ
Kayseri;ASR;Kayseri;True;Türkiye;TR;TBZ
Konya;KYA;Konya;True;Türkiye;TR;TBZ
Malatya;MLX;Malatya;True;Türkiye;TR;TBZ
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;TBZ
Muş;MSR;Muş;True;Türkiye;TR;TBZ
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;TBZ
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;TBZ
Samsun;SZF;Samsun;True;Türkiye;TR;TBZ
Sivas;VAS;Sivas;True;Türkiye;TR;TBZ
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;TBZ
Trabzon;TZX;Trabzon;True;Türkiye;TR;TBZ
Van;VAN;Van;True;Türkiye;TR;TBZ
Atina;ATH;Atina;False;Yunanistan;GR;TBZ
Berlin-Brandenburg;BER;Berlin - Brandenburg;False;Almanya;DE;IKA
Dortmund;DTM;Dortmund;False;Almanya;DE;IKA
Düsseldorf;DUS;Düsseldorf;False;Almanya;DE;IKA
Frankfurt - Main;FRA;Frankfurt Main;False;Almanya;DE;IKA
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;IKA
Hannover;HAJ;Hannover;False;Almanya;DE;IKA
Köln;CGN;Köln - Bonn;False;Almanya;DE;IKA
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;IKA
Nürnberg;NUE;Nuremberg;False;Almanya;DE;IKA
Stuttgart;STR;Stuttgart;False;Almanya;DE;IKA
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;IKA
Viyana;VIE;Viyana;False;Avusturya;AT;IKA
Gence;GNJ;Ganja;False;Azerbaycan;AZ;IKA
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;IKA
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;IKA
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;IKA
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;IKA
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;IKA
Sofya;SOF;Sofya;False;Bulgaristan;BG;IKA
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;IKA
